"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W20","S.W36","S.W37"
"2712","Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassomonas;NA;","9e-06","5e-06","4e-06","1e-05","2.2e-05","0","0","9e-06","6e-06","1.4e-05","3.5e-05","3e-06","1.1e-05","1.3e-05","5e-06","0","1.3e-05","4.9e-05"
"2713","Eukaryota;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dacryopinax;NA;","9e-06","1e-05","4e-06","1.2e-05","8e-06","0","4e-06","6e-06","0","2e-06","1.4e-05","1.2e-05","1e-05","2.9e-05","3e-06","0","3e-06","0"
"2714","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Samsonia;NA;","9e-06","3e-06","8.3e-05","1.4e-05","5e-06","9e-06","0","1.5e-05","3e-06","0","3e-06","0","2e-06","0","0","0","3e-06","0"
"2715","Eukaryota;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Fomitiporia;NA;","9e-06","8e-06","9e-06","2e-06","3e-06","0","0","0","0","0","7e-06","0","0","4e-06","0","0","3e-06","0"
"2716","Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Caminibacter;NA;","9e-06","2.6e-05","2.2e-05","2.6e-05","3e-06","9e-06","7e-06","0","0","7e-06","1.4e-05","2.4e-05","1.4e-05","2.9e-05","3.5e-05","0","5.8e-05","3e-06"
"2717","Bacteria;Actinobacteria;Thermoleophilia;Thermoleophilales;Thermoleophilaceae;Thermoleophilum;NA;","9e-06","5e-06","2.2e-05","1.7e-05","5e-06","0","5.5e-05","0.000102","6e-06","2.7e-05","1e-05","0","6e-06","1.3e-05","5e-06","1.9e-05","1.9e-05","3e-06"
"2718","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceanobacter;NA;","9e-06","5.2e-05","1.8e-05","5e-05","2.2e-05","5e-06","1.1e-05","3e-06","6.6e-05","9.1e-05","1.4e-05","2.7e-05","1e-05","8e-05","1.1e-05","0","0.000122","3.1e-05"
"2719","Eukaryota;Ascomycota;Leotiomycetes;Helotiales;NA;Cadophora;NA;","9e-06","1e-05","0","3.3e-05","0","2e-06","0","0","6e-06","7e-06","3e-06","3e-06","2e-06","4e-06","3e-06","3e-06","3e-06","0"
"2720","Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;NA;","9e-06","3e-06","0","2e-06","0","0","4e-06","0","0","0","3e-06","1.2e-05","0","0","8e-06","0","0","0"
"2721","Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;NA;","9e-06","1.3e-05","5.3e-05","2.4e-05","2.5e-05","9e-06","7e-06","3.4e-05","9e-06","2.1e-05","1e-05","4.8e-05","3.7e-05","8e-06","5e-06","0","1.9e-05","2.1e-05"
"2722","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Salinibacterium;NA;","9e-06","1.6e-05","1.3e-05","1.9e-05","1.2e-05","1.2e-05","0.000125","1.5e-05","3e-06","3.7e-05","3.5e-05","1.2e-05","1e-05","2.1e-05","1.1e-05","6e-06","6e-06","7e-06"
"2723","Bacteria;Cyanobacteria;NA;Oscillatoriales;Gomontiellaceae;Crinalium;NA;","9e-06","5e-06","1.3e-05","0","1e-05","1.9e-05","1.1e-05","6e-06","3e-06","2e-06","0","6e-06","5e-06","4e-06","0","1.6e-05","1.6e-05","7e-06"
"2724","Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Grimontia;NA;","9e-06","1.6e-05","5.7e-05","2.4e-05","5.2e-05","1.4e-05","7e-05","2.8e-05","3.4e-05","5.7e-05","1e-05","2.1e-05","3.2e-05","0.000134","5e-06","2.2e-05","3.5e-05","4.2e-05"
"2725","Eukaryota;Chlorophyta;Trebouxiophyceae;NA;NA;Picochlorum;NA;","9e-06","3e-06","0","0","1.5e-05","0","0","0","0","5e-06","0","3e-06","2e-06","4e-06","0","0","3e-06","0"
"2726","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Parvibaculum;NA;","9e-06","8e-06","2.6e-05","5e-05","4.4e-05","5e-06","7e-06","3.4e-05","1.1e-05","2.7e-05","4.5e-05","4.2e-05","1.6e-05","5.4e-05","5.1e-05","3e-06","7.1e-05","0.000251"
"2727","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas;NA;","9e-06","5e-06","0","0","2e-06","0","1.5e-05","1.8e-05","1.4e-05","2e-06","1.7e-05","6e-06","2e-06","0","3e-06","1.9e-05","1.6e-05","1.4e-05"
"2728","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Arsukibacterium;NA;","9e-06","1e-05","9e-06","3.6e-05","3.7e-05","0","7e-06","3e-06","6e-06","9.8e-05","1e-05","0","1.6e-05","1.3e-05","5e-06","3e-06","1.6e-05","1e-05"
"2729","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Aquincola;NA;","9e-06","8e-06","9e-06","2.4e-05","8e-06","5e-06","0","6.2e-05","3e-06","5e-06","3e-06","2.4e-05","5.3e-05","1.7e-05","8e-06","0","2.2e-05","3e-06"
"2730","Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;NA;","9e-06","8e-06","0","2e-06","8e-06","5e-06","1.5e-05","1.2e-05","1.4e-05","2e-06","1e-05","2.1e-05","6.6e-05","0","3e-06","0","1e-05","3e-06"
"2731","Bacteria;Actinobacteria;Actinobacteria;Cryptosporangiales;Cryptosporangiaceae;Fodinicola;NA;","9e-06","0","1.8e-05","4.3e-05","1.2e-05","5e-06","4e-06","6e-06","3e-06","1.4e-05","7e-06","3e-06","1.1e-05","0","5e-06","0","0","0"
"2732","Eukaryota;NA;NA;Jakobida;Andaluciidae;Andalucia;NA;","9e-06","1.6e-05","2.6e-05","2e-06","2.5e-05","9e-06","4e-06","3e-06","6e-06","0","1.4e-05","1.8e-05","0","1.7e-05","8e-06","0","6e-06","0"
"2733","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Hyphopichia;NA;","9e-06","5e-06","9e-06","5e-06","2e-06","0","0","1.8e-05","1.4e-05","5e-06","7e-06","0","2e-06","1.3e-05","0","3e-06","2.6e-05","3e-06"
"2734","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma;NA;","9e-06","5e-06","2.6e-05","6.7e-05","2e-06","1.2e-05","4e-06","2.2e-05","2.6e-05","2e-06","3e-06","6e-06","8e-06","8e-06","3e-06","0","4.2e-05","2.1e-05"
"2735","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus Aquiluna;NA;","9e-06","1.6e-05","3.9e-05","5.2e-05","7e-06","1.4e-05","1.8e-05","0","9e-06","2e-06","3e-06","1.5e-05","1.3e-05","4e-06","3e-06","3e-06","0.000145","3e-06"
"2736","Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Compsothamnion;NA;","9e-06","0","0","2e-06","2e-06","0","0","0","0","2e-06","0","0","2e-06","0","0","0","0","0"
"2737","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Cyberlindnera;NA;","9e-06","6.3e-05","3.5e-05","5e-06","3e-05","9e-06","5.1e-05","3e-06","9e-06","2e-06","3e-06","3e-05","3e-06","6.7e-05","5e-06","9e-06","3e-06","1.4e-05"
"2738","Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Marinactinospora;NA;","9e-06","0","0.000184","5e-06","2.2e-05","0.000141","0","0","1.1e-05","0","0","6.3e-05","5e-05","4e-06","0","0","3e-06","3e-06"
"2739","Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;NA;","9e-06","0","9e-06","2.1e-05","1e-05","7e-06","2.9e-05","4.3e-05","1.4e-05","7e-06","2.8e-05","0","1.9e-05","2.5e-05","0","6e-06","2.6e-05","5.6e-05"
"2740","Eukaryota;NA;NA;NA;NA;Palpitomonas;NA;","9e-06","5e-06","0","0","2e-06","2e-06","7e-06","0","3e-06","0","7e-06","3e-06","2e-06","1.7e-05","5e-06","0","0","0"
"2741","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermacoccaceae;Branchiibius;NA;","9e-06","5.2e-05","0","3.3e-05","5e-06","9e-06","2.6e-05","2.8e-05","1.7e-05","0","0","3.6e-05","1.4e-05","0","1.3e-05","0","1e-05","3e-06"
"2742","Eukaryota;Fornicata;NA;NA;NA;Ergobibamus;NA;","9e-06","0","0","0","0","0","0","0","0","0","0","0","2e-06","0","0","3e-06","0","0"
"2743","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Gibbsiella;NA;","9e-06","5e-06","6.6e-05","5e-06","0.00023","2e-06","7.7e-05","0.000512","2.9e-05","9.1e-05","1e-05","0.000253","0.000179","4e-06","1.1e-05","3e-06","4.8e-05","5.6e-05"
"2744","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Sulfuricella;NA;","9e-06","1.6e-05","1.3e-05","0.00014","1.2e-05","1.9e-05","1.8e-05","4.3e-05","3e-06","7e-06","1e-05","2.4e-05","7.3e-05","4.2e-05","3.2e-05","0","6e-06","1.4e-05"
"2745","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Amnibacterium;NA;","9e-06","3e-06","0","5.9e-05","7e-06","7e-06","2.2e-05","0.000176","6.8e-05","7e-06","8e-05","9e-06","5e-06","1.3e-05","0","3e-06","0","1.7e-05"
"2746","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes;NA;","9e-06","2.1e-05","6.1e-05","1.7e-05","2.4e-05","2.6e-05","3.3e-05","0.000105","7.7e-05","2.3e-05","5.9e-05","0.000165","1.9e-05","8e-06","0.00019","5e-05","9.6e-05","2.8e-05"
"2747","Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Rasamsonia;NA;","9e-06","2.4e-05","0","1.4e-05","5e-06","5e-06","7e-06","0","0","0","3e-06","0","8e-06","4e-06","3e-06","0","0","0"
"2748","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methyloferula;NA;","9e-06","0","1.8e-05","1.4e-05","5e-06","2.3e-05","1.8e-05","4.6e-05","3e-06","5e-06","3e-06","1.5e-05","8e-06","1.3e-05","3e-06","6e-06","3.2e-05","3.1e-05"
"2749","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Rivibacter;NA;","9e-06","1.8e-05","0","7e-06","0","2e-06","4.4e-05","2.2e-05","1.7e-05","2e-06","7e-06","0","0","4e-06","0","4.1e-05","1.6e-05","1.4e-05"
"2750","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Litorimonas;NA;","9e-06","5e-06","1.8e-05","2.9e-05","7e-06","9e-06","8.8e-05","7.4e-05","3.4e-05","2.3e-05","2.4e-05","6e-06","1.4e-05","4e-06","1.9e-05","2.5e-05","3.2e-05","2.4e-05"
"2751","Bacteria;Cyanobacteria;NA;Oscillatoriales;Desertifilaceae;Desertifilum;NA;","9e-06","1.8e-05","9e-06","2.1e-05","3e-06","5e-06","3.7e-05","0","1.1e-05","0","3e-06","6e-06","5e-06","3.8e-05","3e-06","0","2.6e-05","1.4e-05"
"2752","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Planktotalea;NA;","9e-06","1e-05","4e-06","1e-05","8e-06","0","4e-06","6e-06","6e-06","5e-06","1e-05","0","6e-06","1.7e-05","0","9e-06","1.6e-05","8e-05"
"2753","Eukaryota;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Schizopora;NA;","9e-06","1e-05","5.7e-05","2e-06","2.4e-05","5e-06","1.1e-05","3e-06","9e-06","2.3e-05","3e-06","9e-06","0","1.7e-05","0","0","0","1e-05"
"2754","Eukaryota;Zoopagomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Lancisporomyces;NA;","9e-06","5e-06","0","0","7e-06","0","0","0","0","0","0","6e-06","0","0","5e-06","0","0","0"
"2755","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Metallibacterium;NA;","9e-06","0","4e-06","1.2e-05","5e-06","7e-06","1.5e-05","2.5e-05","2.9e-05","1.1e-05","0","1.5e-05","1.1e-05","1.3e-05","0","9e-06","1.6e-05","2.1e-05"
"2756","Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Otariodibacter;NA;","9e-06","8e-06","4e-06","2e-06","2.9e-05","0","1.1e-05","0.000336","7.4e-05","2.7e-05","2.4e-05","0","1.4e-05","2.9e-05","2.7e-05","1.3e-05","3.9e-05","2.8e-05"
"2757","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Aidingimonas;NA;","9e-06","2.4e-05","3.9e-05","2.1e-05","2e-05","1.2e-05","3.3e-05","0.000151","2.9e-05","1.1e-05","3.1e-05","2.1e-05","1.9e-05","2.5e-05","3e-06","9e-06","0","0.000164"
"2758","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Parapusillimonas;NA;","9e-06","1e-05","2.2e-05","1.2e-05","0","2e-06","5.1e-05","6.5e-05","8e-05","5e-06","2.8e-05","1.8e-05","5e-06","8e-06","3e-06","6.6e-05","5.1e-05","2.4e-05"
"2759","Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Thermoactinospora;NA;","9e-06","0","0","5e-06","3e-06","5e-06","2.2e-05","3e-06","0","0","7e-06","3e-06","5e-06","0","5e-06","0","3e-06","3e-06"
"2760","Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Thermoanaerobaculum;NA;","9e-06","0","4e-06","0","2e-06","0","4e-06","0","2e-05","0","0","0","5e-06","4e-06","0","0","0","7e-06"
"2761","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Puniceibacterium;NA;","9e-06","3e-06","0.000101","2.4e-05","2.2e-05","4.9e-05","7e-06","3.4e-05","1.4e-05","2.3e-05","3e-06","1.2e-05","1.9e-05","2.1e-05","2.1e-05","1.3e-05","6e-06","1.4e-05"
"2762","Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Gimesia;NA;","9e-06","1e-05","4e-06","1e-05","7e-06","2e-06","4e-06","0","0","0","0","0","0","2.5e-05","0","0","0","0"
"2763","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;Candidatus Arcanobacter;NA;","9e-06","2.1e-05","9e-06","7e-06","8e-06","0","7e-06","4e-05","3e-06","2e-06","0","3e-06","2e-06","4e-06","0","0","2.6e-05","0"
"2764","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Euryhalocaulis;NA;","9e-06","0","4.8e-05","2.4e-05","0.000205","1.2e-05","1.1e-05","2.2e-05","2.3e-05","1.1e-05","1e-05","1.5e-05","1.6e-05","1.7e-05","1.1e-05","3e-06","1.9e-05","3.5e-05"
"2765","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae;Woeseia;NA;","9e-06","0","1.8e-05","7e-06","0","0.000523","1.1e-05","3e-06","2e-05","2e-06","3e-06","1.5e-05","1.4e-05","2.9e-05","1.1e-05","2.2e-05","1e-05","3e-06"
"2766","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Chania;NA;","9e-06","1.3e-05","1.3e-05","7e-06","3e-06","5e-06","1.5e-05","9e-06","3e-06","4.8e-05","2.4e-05","1.5e-05","5e-06","3.4e-05","1.9e-05","0","1e-05","0"
"2767","Eukaryota;Basidiomycota;Ustilaginomycetes;Violaceomycetales;Violaceomycetaceae;Violaceomyces;NA;","9e-06","1.3e-05","3.1e-05","0","1.2e-05","2e-06","7e-06","3e-06","0","0","0","1.2e-05","0","3.8e-05","3e-06","3e-06","3e-06","0"
"2768","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sinirhodobacter;NA;","9e-06","2.1e-05","4e-06","5e-06","8e-06","0","4e-06","1.2e-05","1.1e-05","1.1e-05","3e-06","1.2e-05","8e-06","8e-06","1.3e-05","0","0","3e-06"
"2769","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Corticibacter;NA;","9e-06","1e-05","9e-06","1.2e-05","1.5e-05","1.2e-05","7e-05","8.3e-05","9.1e-05","5e-06","1e-05","3e-05","5.4e-05","0","5e-06","0.000125","6.1e-05","4.2e-05"
"2770","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Ichthyenterobacterium;NA;","9e-06","2.9e-05","1.3e-05","2.1e-05","5.6e-05","5e-06","1.5e-05","9.9e-05","1.4e-05","5e-06","3e-06","0","5e-06","0","2.7e-05","0","8e-05","4.2e-05"
"2771","Bacteria;Candidatus Kryptonia;NA;NA;NA;Candidatus Thermokryptus;NA;","9e-06","6.8e-05","4e-06","1.2e-05","1.7e-05","6.3e-05","7e-06","1.8e-05","3e-06","5e-06","1e-05","4.2e-05","1.9e-05","1.3e-05","0.000107","3e-06","3e-06","1.4e-05"
"2772","Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Longibacter;NA;","9e-06","1.6e-05","1.8e-05","2.1e-05","1.7e-05","7e-06","2.2e-05","3e-06","9e-06","9e-06","1e-05","1.5e-05","2.6e-05","8e-06","8e-06","3e-06","2.6e-05","1.4e-05"
"2773","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Candidatus Midichloriaceae;Candidatus Jidaibacter;NA;","9e-06","5.2e-05","7.9e-05","1.7e-05","2e-06","1.2e-05","0","6e-06","3e-06","3e-05","0","3.6e-05","3e-06","1.3e-05","3e-06","0","3e-06","0"
"2774","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Pistricoccus;NA;","9e-06","1.3e-05","2.2e-05","2e-06","5e-06","5e-06","0","6e-06","3e-06","7e-06","7e-06","1.2e-05","5e-06","4e-06","0","0","0","0"
"2775","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;NA;Solirubrum;NA;","9e-06","1e-05","4e-06","7e-06","1e-05","2e-06","0","2.2e-05","6e-06","7e-06","1.4e-05","0","8e-06","2.1e-05","0","5.9e-05","6e-06","3e-06"
"2776","Eukaryota;Mucoromycota;Endogonomycetes;Endogonales;Endogonaceae;Jimgerdemannia;NA;","9e-06","3.9e-05","6.1e-05","5e-06","1.2e-05","7e-06","1.1e-05","0.000509","1.4e-05","0.000153","2.4e-05","1.5e-05","2.6e-05","3.8e-05","5e-06","1.3e-05","1.9e-05","4.9e-05"
"2777","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Pararheinheimera;NA;","9e-06","4.7e-05","1.3e-05","1e-05","6.1e-05","2e-06","1.8e-05","0","0","1.8e-05","9.8e-05","0","0.000304","1.3e-05","2.7e-05","0","3e-06","3e-06"
"2778","Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Neohortaea;NA;","9e-06","3e-06","4e-06","0","5e-06","0","0","0","0","7e-06","0","6e-06","2e-06","8e-06","0","6e-06","3e-06","0"
"2779","Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus Paracaedimonas;NA;","9e-06","8e-06","1.3e-05","1.2e-05","8e-06","0","4e-06","1.8e-05","0","7e-06","0","1.2e-05","5e-06","1.7e-05","1.9e-05","0","1.6e-05","3e-06"
"2780","Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Klenkia;NA;","9e-06","0","0","7e-06","0","1.2e-05","4e-06","0","3e-06","2e-06","3e-06","6e-06","3e-06","4e-06","8e-06","0","3e-06","3e-06"
"2781","Bacteria;Cyanobacteria;NA;Chroococcales;Aphanothecaceae;Rippkaea;NA;","9e-06","8e-06","1.3e-05","4e-05","9.1e-05","2e-06","1.8e-05","0","3e-06","1.4e-05","7e-06","2.4e-05","1.3e-05","2.1e-05","5e-06","6e-06","1.9e-05","7e-06"
"2782","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Ancalomicrobiaceae;Siculibacillus;NA;","9e-06","1e-05","1.3e-05","6.9e-05","2.4e-05","1.2e-05","5.5e-05","7.4e-05","0.000117","4.1e-05","1.7e-05","3.3e-05","3e-05","8e-06","2.4e-05","6.6e-05","6.1e-05","3.8e-05"
"2783","Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Neoactinobaculum;NA;","9e-06","5e-05","8.3e-05","2.1e-05","1e-05","7e-06","7e-06","1.8e-05","1.4e-05","3.2e-05","7e-06","2.1e-05","8e-06","1.7e-05","0.000142","3e-06","6e-06","3e-06"
"2784","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Fertoebacter;NA;","9e-06","0","0","7e-06","2e-06","5e-06","0","1.2e-05","2.6e-05","0","0","3.6e-05","2e-06","4e-06","0","0","0","0"
"2785","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanibium;NA;","9e-06","2.1e-05","0","7e-06","3e-06","1.2e-05","4e-06","0","3e-06","4.3e-05","0","2.4e-05","3e-05","0","0","0","6e-06","2.1e-05"
"2786","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Kalamiella;NA;","9e-06","0","0","0","2e-06","0","0","0","6e-06","0","3e-06","0","2e-06","0","0","0","0","0"
"2787","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Acidimangrovimonas;NA;","9e-06","5e-06","9e-06","2.9e-05","8e-06","5e-06","4e-06","6e-06","1.1e-05","7e-06","1e-05","3e-06","1.3e-05","4e-06","3e-06","0","4.8e-05","4.2e-05"
"2788","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Alkalilacustris;NA;","9e-06","5e-06","1.3e-05","2.9e-05","2e-06","5e-06","7e-06","1.5e-05","9e-06","1.6e-05","7e-06","4.5e-05","6e-06","0","1.9e-05","2.2e-05","6e-06","2.8e-05"
"2789","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Lacisediminimonas;NA;","9e-06","1e-05","3.1e-05","4e-05","1.4e-05","9e-06","1.8e-05","0","1.1e-05","1.4e-05","1e-05","2.7e-05","3.5e-05","4.2e-05","1.6e-05","0","2.2e-05","1e-05"
"2790","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pararobbsia;NA;","9e-06","8e-06","1.3e-05","3.8e-05","5e-06","4e-05","4.4e-05","5.5e-05","4.3e-05","2e-06","9.8e-05","1.5e-05","1.6e-05","2.9e-05","3e-06","5e-05","3.2e-05","1.7e-05"
"2791","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Renibacterium;NA;","7e-06","3e-06","4e-06","2e-06","2e-06","0","0","6e-06","3e-06","7e-06","3e-06","0","1e-05","0","0","0","1.3e-05","7e-06"
"2792","Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrodictium;NA;","7e-06","0","4e-06","0","0","9e-06","0","0","3e-06","0","0","6e-06","2e-06","0","0","0","0","0"
"2793","Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Phaeodactylaceae;Phaeodactylum;NA;","7e-06","4.7e-05","4.4e-05","1.9e-05","3e-05","7e-06","3.7e-05","4.6e-05","1.4e-05","1.1e-05","1.4e-05","3.3e-05","1.1e-05","7.1e-05","2.4e-05","1.3e-05","3e-06","3.5e-05"
"2794","Eukaryota;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;NA;","7e-06","5e-06","0","0","3e-06","0","0","0","0","0","0","0","0","0","0","0","3e-06","0"
"2795","Eukaryota;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;NA;","7e-06","3e-06","9e-06","5e-06","3e-06","0","4e-06","0","0","0","0","0","0","0","3e-06","0","3e-06","0"
"2796","Eukaryota;NA;Cryptophyceae;Pyrenomonadales;Chroomonadaceae;Chroomonas;NA;","7e-06","0","4e-06","0","2e-06","0","0","0","0","2e-06","1.4e-05","3e-06","0","8e-06","0","0","0","3e-06"
"2797","Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Polytomella;NA;","7e-06","5e-06","9e-06","0","1e-05","0","7e-06","0","0","0","0","6e-06","0","4e-06","0","0","0","0"
"2798","Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;NA;","7e-06","1e-05","1.3e-05","2e-06","7e-06","7e-06","0","0","0","0","0","3e-06","0","4e-06","3e-06","3e-06","3e-06","3e-06"
"2799","Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Thermoascaceae;Byssochlamys;NA;","7e-06","3e-06","4e-06","2e-06","8e-06","0","0","0","0","0","0","3e-06","0","4e-06","0","0","0","3e-06"
"2800","Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Epichloe;NA;","7e-06","0","0","0","0","2e-06","0","0","0","0","0","0","5e-06","0","0","0","0","0"
"2801","Eukaryota;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Sordaria;NA;","7e-06","5e-06","0","0","7e-06","0","0","3e-06","0","0","0","3e-06","0","0","0","0","0","0"
"2802","Eukaryota;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;NA;","7e-06","3e-06","4e-06","2e-06","2e-06","0","0","0","0","0","3e-06","3e-06","0","8e-06","3e-06","0","3e-06","7e-06"
"2803","Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;NA;","7e-06","6e-05","6.6e-05","2e-06","3e-05","1.6e-05","7e-06","3e-06","3e-06","1.1e-05","1e-05","3.6e-05","2e-06","5.4e-05","1.9e-05","0","0","7e-06"
"2804","Eukaryota;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia;NA;","7e-06","3e-06","2.2e-05","1e-05","6.4e-05","2e-06","7e-06","0","2.3e-05","0","0","3e-06","3e-06","8e-06","0","0","0","0"
"2805","Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;NA;","7e-06","5e-06","1.3e-05","5e-06","3e-06","0","0","0","0","0","3e-06","0","2e-06","0","5e-06","0","0","3e-06"
"2806","Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae;Paxillus;NA;","7e-06","3e-06","0","7e-06","0","0","1.1e-05","0","0","0","3e-06","0","3e-06","0","0","0","0","0"
"2807","Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Agrocybe;NA;","7e-06","0","4e-06","5e-06","3e-06","2e-06","4e-06","6e-06","0","7e-06","7e-06","9e-06","0","1.3e-05","5e-06","0","0","0"
