KOID	P01	P07	P11	S07	S29	S34	W31	W32	W33	P03	P09	P12	S05	S08	S32	W20	W36	W37
K06412	0.000254031	0.000466956	0.000238724	0.000244722	0.00022498	0.000187207	0.000185813	0.000198465	0.000167142	0.000287879	0.000216351	0.000272151	0.000320351	0.000217561	0.000232293	0.000174948	0.000110852	0.0001415
K06413	0.000375274	2.7468E-05	0.000306931	0.000286504	0.000332279	0.000343214	0.000361009	0.000280186	0.000291304	0.000292448	0.000328687	0.000352788	0.000353634	0.000331071	0.000274528	0.000164656	0.000458526	0.000225114
K06415	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	2.0802E-06	0	1.05588E-05	0	0	0
K06416	4.04141E-05	5.4936E-05	5.35911E-05	9.84857E-05	4.49961E-05	3.51014E-05	7.43254E-05	5.8372E-05	4.77548E-05	5.94036E-05	5.82484E-05	6.38379E-05	9.15288E-05	4.72959E-05	2.63969E-05	5.14552E-05	4.031E-05	4.50227E-05
K06418	2.88672E-06	0	0	8.95325E-06	0	0	5.30895E-06	5.8372E-06	0	0	0	0	2.0802E-06	0	0	0	0	0
K06419	0	2.7468E-05	0	2.98442E-06	0	0	5.30895E-06	0	4.77548E-06	0	1.24818E-05	3.35989E-06	1.45614E-05	4.72959E-06	0	1.0291E-05	0	1.28636E-05
K06421	0.000277125	0.00013734	0.00022898	0.000274566	0.000266515	0.00024571	0.000265448	0.000309372	0.000224448	0.000310726	0.000266278	0.000272151	0.000322431	0.000279046	0.000216455	0.00019553	0.000262015	0.000173659
K06426	0	0	0	2.98442E-06	0	0	5.30895E-06	5.8372E-06	0	0	0	0	2.0802E-06	0	0	0	0	0
K06436	2.88672E-05	2.7468E-05	1.94877E-05	5.67039E-05	2.76899E-05	2.73011E-05	2.65448E-05	4.66976E-05	3.82038E-05	2.28475E-05	3.32848E-05	3.0239E-05	6.2406E-05	3.31071E-05	4.22351E-05	4.11641E-05	1.51162E-05	3.21591E-05
K06438	5.77344E-05	5.4936E-05	2.43596E-05	4.47662E-05	5.53798E-05	4.68019E-05	5.30895E-05	4.08604E-05	6.68567E-05	5.94036E-05	1.24818E-05	3.35989E-05	4.78446E-05	4.72959E-05	5.80732E-05	3.08731E-05	4.031E-05	2.57273E-05
K06442	0.000548477	0.000659232	0.000492064	0.000513319	0.000491496	0.000588924	0.000552131	0.000507836	0.000530078	0.000456951	0.000520075	0.000567821	0.000569975	0.000496607	0.000485703	0.000411641	0.000448449	0.000437364
K06446	4.33008E-05	0	4.87192E-05	5.37195E-05	7.61472E-05	3.12012E-05	5.83985E-05	5.8372E-05	9.55096E-05	9.13901E-05	4.57666E-05	4.70384E-05	4.78446E-05	9.45917E-05	5.80732E-05	3.08731E-05	8.062E-05	6.43182E-05
K06447	5.77344E-06	0	0	1.19377E-05	0	7.80031E-06	0	5.8372E-06	0	0	0	6.71978E-06	4.1604E-06	0	0	0	0	0
K06467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43182E-06
K06468	0	0	4.87192E-06	0	0	3.90016E-06	0	0	0	0	4.1606E-06	0	2.0802E-06	9.45917E-06	5.27939E-06	0	0	0
K06494	0	0	0	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K06515	0	0	4.87192E-06	0	1.03837E-05	0	0	0	0	0	0	6.71978E-06	0	4.72959E-06	5.27939E-06	0	0	0
K06518	5.77344E-05	0.00027468	0.000107182	0.000104455	8.65309E-05	6.63027E-05	0.00010087	0.000128418	0.000109836	0.000132516	8.73726E-05	5.03983E-05	7.07268E-05	0.00011824	8.44702E-05	0.000216112	0.000141085	7.71818E-05
K06530	0	2.7468E-05	0	0	0	0	0	0	4.77548E-06	0	0	0	0	0	0	0	5.03875E-06	0
K06548	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K06559	0	0	0	0	0	0	0	0	0	0	0	0	2.0802E-06	0	0	0	0	0
K06560	0	0	0	8.95325E-06	0	0	5.30895E-06	0	0	0	0	0	6.2406E-06	0	0	0	5.03875E-06	0
K06561	0	2.7468E-05	0	2.98442E-06	3.46124E-06	0	0	0	0	4.56951E-06	0	0	0	0	0	0	0	0
K06563	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K06580	0	2.7468E-05	0	5.96883E-06	0	3.90016E-06	5.30895E-06	5.8372E-06	4.77548E-06	4.56951E-06	0	3.35989E-06	2.0802E-06	4.72959E-06	5.27939E-06	1.0291E-05	1.00775E-05	6.43182E-06
K06589	0	0	0	2.98442E-06	0	0	5.30895E-06	0	0	0	0	0	0	0	0	0	0	0
K06595	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K06596	1.44336E-05	0	1.94877E-05	0	6.92248E-06	1.17005E-05	2.12358E-05	5.8372E-06	1.43264E-05	4.56951E-06	0	0	2.0802E-05	4.72959E-06	5.27939E-06	1.0291E-05	5.03875E-06	1.28636E-05
K06599	8.66016E-06	2.7468E-05	9.74383E-06	2.98442E-06	3.46124E-06	7.80031E-06	5.30895E-06	1.75116E-05	9.55096E-06	1.37085E-05	8.3212E-06	1.00797E-05	1.0401E-05	9.45917E-06	1.05588E-05	1.0291E-05	5.03875E-06	0
K06603	8.66016E-06	5.4936E-05	1.94877E-05	8.95325E-06	3.46124E-06	1.56006E-05	0	5.8372E-06	0	0	8.3212E-06	6.71978E-06	1.24812E-05	9.45917E-06	2.11175E-05	0	0	0
K06605	1.73203E-05	2.7468E-05	1.94877E-05	1.49221E-05	1.3845E-05	3.12012E-05	3.71627E-05	2.9186E-05	1.43264E-05	2.28475E-05	8.3212E-06	3.0239E-05	1.66416E-05	3.31071E-05	3.69557E-05	1.0291E-05	1.51162E-05	1.92955E-05
K06606	2.0207E-05	2.7468E-05	3.89753E-05	2.38753E-05	1.3845E-05	4.68019E-05	3.18537E-05	1.16744E-05	2.86529E-05	2.28475E-05	1.24818E-05	2.68791E-05	2.28822E-05	1.89183E-05	3.16763E-05	2.05821E-05	1.51162E-05	1.28636E-05
K06607	3.75274E-05	2.7468E-05	5.8463E-05	5.67039E-05	4.84573E-05	7.80031E-05	4.77806E-05	5.8372E-05	3.82038E-05	6.85426E-05	5.40878E-05	4.70384E-05	4.78446E-05	7.56734E-05	4.75145E-05	6.17462E-05	5.54262E-05	7.71818E-05
K06608	2.88672E-05	2.7468E-05	3.89753E-05	2.38753E-05	3.46124E-05	3.51014E-05	3.71627E-05	6.42092E-05	4.29793E-05	4.11256E-05	1.24818E-05	3.35989E-05	3.53634E-05	2.36479E-05	3.16763E-05	0.000113201	6.55037E-05	9.64773E-05
K06609	2.88672E-06	0	4.87192E-06	2.98442E-06	3.46124E-06	0	0	5.8372E-06	4.77548E-06	0	0	0	0	0	5.27939E-06	0	0	0
K06610	8.66016E-06	2.7468E-05	1.94877E-05	8.95325E-06	1.3845E-05	1.17005E-05	5.30895E-06	0	9.55096E-06	1.37085E-05	1.24818E-05	6.71978E-06	8.3208E-06	9.45917E-06	1.58382E-05	0	1.51162E-05	1.28636E-05
K06611	2.88672E-06	0	0	0	0	0	0	5.8372E-06	0	0	0	0	0	0	0	0	0	0
K06617	3.46406E-05	2.7468E-05	3.89753E-05	4.17818E-05	3.11511E-05	7.80031E-06	3.71627E-05	3.50232E-05	2.86529E-05	5.02646E-05	2.91242E-05	4.03187E-05	4.1604E-05	7.09438E-05	1.58382E-05	7.20372E-05	2.51937E-05	1.28636E-05
K06619	0	0	4.87192E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06620	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K06627	1.15469E-05	0	9.74383E-06	2.98442E-06	1.03837E-05	0	5.30895E-06	0	0	0	4.1606E-06	1.00797E-05	2.0802E-06	9.45917E-06	5.27939E-06	0	0	0
K06630	3.46406E-05	5.4936E-05	4.87192E-05	1.79065E-05	4.84573E-05	1.95008E-05	3.18537E-05	0	4.77548E-06	0	4.57666E-05	3.35989E-05	2.0802E-06	4.25663E-05	1.58382E-05	0	5.03875E-06	6.43182E-06
K06631	8.66016E-06	0	1.46158E-05	2.98442E-06	1.73062E-05	0	1.59269E-05	0	0	9.13901E-06	8.3212E-06	1.00797E-05	0	9.45917E-06	5.27939E-06	1.0291E-05	5.03875E-06	0
K06632	0	0	0	0	0	0	0	0	0	0	0	0	2.0802E-06	0	0	0	0	0
K06633	8.66016E-06	5.4936E-05	1.94877E-05	0	1.3845E-05	7.80031E-06	5.30895E-06	5.8372E-06	0	4.56951E-06	0	1.00797E-05	0	1.89183E-05	5.27939E-06	0	0	0
K06636	1.73203E-05	2.7468E-05	1.94877E-05	2.98442E-06	2.42287E-05	1.17005E-05	2.12358E-05	0	4.77548E-06	0	1.66424E-05	2.68791E-05	0	1.89183E-05	5.27939E-06	0	5.03875E-06	0
K06639	2.0207E-05	2.7468E-05	4.38473E-05	8.95325E-06	3.46124E-05	1.56006E-05	3.18537E-05	0	9.55096E-06	4.56951E-06	2.0803E-05	2.01593E-05	2.0802E-06	4.25663E-05	1.58382E-05	1.0291E-05	5.03875E-06	0
K06640	2.0207E-05	2.7468E-05	1.94877E-05	5.96883E-06	6.92248E-06	3.90016E-06	2.12358E-05	0	0	0	8.3212E-06	1.00797E-05	0	2.36479E-05	1.58382E-05	1.0291E-05	5.03875E-06	0
K06641	4.33008E-05	2.7468E-05	3.41034E-05	2.98442E-06	8.65309E-05	0	0	0	4.77548E-06	9.13901E-06	4.1606E-06	4.36785E-05	2.0802E-06	4.72959E-05	1.58382E-05	1.0291E-05	0	0
K06642	0	0	0	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K06644	0	0	0	2.98442E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06645	0	0	4.87192E-06	0	3.46124E-06	0	5.30895E-06	0	0	0	0	3.35989E-06	0	1.41888E-05	5.27939E-06	0	0	0
K06651	2.88672E-06	0	4.87192E-06	0	3.46124E-06	3.90016E-06	0	0	0	0	0	3.35989E-06	0	0	5.27939E-06	0	0	0
K06655	0	0	4.87192E-06	2.98442E-06	0	0	0	0	0	0	4.1606E-06	0	0	4.72959E-06	0	0	0	0
K06659	0	0	9.74383E-06	0	6.92248E-06	0	0	0	0	0	0	3.35989E-06	0	9.45917E-06	1.05588E-05	0	0	0
K06660	2.88672E-06	2.7468E-05	4.87192E-06	0	1.73062E-05	3.90016E-06	5.30895E-06	0	0	0	0	3.35989E-06	2.0802E-06	9.45917E-06	1.05588E-05	1.0291E-05	5.03875E-06	0
K06662	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72959E-06	0	0	0	0
K06665	0	5.4936E-05	0	0	0	0	0	0	4.77548E-06	0	8.3212E-06	0	2.0802E-06	0	0	0	0	0
K06666	2.88672E-06	0	4.87192E-06	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K06668	0	0	9.74383E-06	5.96883E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06669	8.66016E-06	0	2.43596E-05	1.79065E-05	2.07674E-05	7.80031E-06	1.06179E-05	0	4.77548E-06	1.37085E-05	3.32848E-05	1.67994E-05	2.0802E-06	3.31071E-05	1.05588E-05	0	5.03875E-06	0
K06671	0	0	4.87192E-06	0	0	0	5.30895E-06	0	0	0	0	3.35989E-06	0	4.72959E-06	0	0	0	0
K06674	2.30938E-05	0	3.41034E-05	5.96883E-06	3.11511E-05	1.56006E-05	3.71627E-05	0	0	0	1.24818E-05	2.35192E-05	2.0802E-06	2.36479E-05	1.05588E-05	3.08731E-05	5.03875E-06	1.28636E-05
K06675	2.0207E-05	8.2404E-05	5.35911E-05	8.95325E-06	4.15349E-05	1.17005E-05	3.18537E-05	0	4.77548E-06	9.13901E-06	1.24818E-05	3.69588E-05	0	3.31071E-05	1.58382E-05	2.05821E-05	0	0
K06676	0	0	0	2.98442E-06	0	0	5.30895E-06	0	0	0	0	3.35989E-06	0	0	5.27939E-06	0	0	0
K06677	0	8.2404E-05	0	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K06679	2.88672E-06	0	0	2.98442E-06	1.03837E-05	0	1.59269E-05	0	0	9.13901E-06	0	0	2.0802E-06	0	0	0	1.00775E-05	1.28636E-05
K06682	2.88672E-06	2.7468E-05	4.87192E-06	2.98442E-06	3.46124E-06	0	5.30895E-06	0	0	4.56951E-06	0	3.35989E-06	0	0	0	0	5.03875E-06	0
K06683	8.66016E-06	0	9.74383E-06	1.19377E-05	6.92248E-06	7.80031E-06	1.06179E-05	5.8372E-06	4.77548E-06	1.37085E-05	8.3212E-06	3.35989E-06	6.2406E-06	0	1.58382E-05	0	5.03875E-06	6.43182E-06
K06685	5.77344E-06	2.7468E-05	3.41034E-05	5.96883E-06	1.3845E-05	7.80031E-06	1.06179E-05	0	0	0	3.32848E-05	1.00797E-05	0	1.41888E-05	5.27939E-06	0	1.00775E-05	0
K06686	2.88672E-06	0	0	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K06688	0	0	4.87192E-06	2.98442E-06	6.92248E-06	0	1.06179E-05	0	0	0	4.1606E-06	3.35989E-06	0	9.45917E-06	0	0	0	0
K06689	1.15469E-05	0	9.74383E-06	5.96883E-06	3.46124E-06	3.90016E-06	5.30895E-06	0	0	4.56951E-06	1.24818E-05	3.35989E-06	0	0	5.27939E-06	1.0291E-05	5.03875E-06	0
K06691	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06694	5.77344E-06	0	0	8.95325E-06	6.92248E-06	0	0	1.75116E-05	0	4.56951E-06	8.3212E-06	1.00797E-05	0	0	1.05588E-05	2.05821E-05	1.00775E-05	6.43182E-06
K06695	0	2.7468E-05	4.87192E-06	0	3.46124E-06	3.90016E-06	0	0	0	0	4.1606E-06	3.35989E-06	0	4.72959E-06	0	0	0	0
K06698	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06699	0	0	4.87192E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06714	0.000103922	8.2404E-05	7.30788E-05	8.6548E-05	0.000117682	0.000113105	0.000244212	0.000157604	0.000191019	6.85426E-05	9.98544E-05	0.000100797	8.52882E-05	9.93213E-05	0.000216455	0.000144074	0.000181395	0.000199386
K06721	0	0	0	0	0	0	0	5.8372E-06	4.77548E-06	0	0	0	2.0802E-06	0	0	0	0	0
K06726	2.88672E-05	0.000109872	3.89753E-05	2.98442E-05	4.49961E-05	3.12012E-05	4.77806E-05	4.08604E-05	2.86529E-05	5.48341E-05	2.49636E-05	1.00797E-05	2.28822E-05	3.31071E-05	4.75145E-05	6.17462E-05	1.00775E-05	3.21591E-05
K06727	0	0	0	0	0	0	0	5.8372E-06	0	9.13901E-06	0	0	0	0	0	0	5.03875E-05	0
K06759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03875E-06	0
K06766	0	0	0	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K06767	0	0	0	0	0	0	0	0	0	0	0	0	2.0802E-06	0	0	0	0	0
K06792	0	0	0	0	3.46124E-06	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K06823	2.88672E-06	0	0	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K06825	0	0	4.87192E-06	2.98442E-06	3.46124E-06	0	5.30895E-06	0	0	1.37085E-05	0	3.35989E-06	0	9.45917E-06	5.27939E-06	0	5.03875E-06	0
K06835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03875E-06	0
K06839	0	0	4.87192E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06850	0	0	0	0	0	0	5.30895E-06	0	0	0	0	0	0	0	0	0	0	0
K06855	0	0	0	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K06858	2.88672E-06	5.4936E-05	4.87192E-06	8.95325E-06	6.92248E-06	3.90016E-06	5.30895E-06	1.16744E-05	4.77548E-06	4.56951E-06	4.1606E-06	3.35989E-06	4.1604E-06	4.72959E-06	5.27939E-06	0	5.03875E-06	0
K06859	1.15469E-05	2.7468E-05	1.94877E-05	2.68597E-05	2.07674E-05	2.73011E-05	5.83985E-05	2.9186E-05	1.43264E-05	3.19865E-05	4.1606E-06	2.35192E-05	1.24812E-05	1.41888E-05	1.58382E-05	2.05821E-05	1.51162E-05	1.92955E-05
K06861	0.00035218	0.000878976	0.000428729	0.000390958	0.000460345	0.000319813	0.000281375	0.000391092	0.000515752	0.000470659	0.000495111	0.000325909	0.000351554	0.000435122	0.000395954	0.000391059	0.00048372	0.000533841
K06864	0.000265578	0.000109872	0.000194877	0.000259644	0.000214597	0.000308112	0.000222976	0.000256837	0.000186244	0.000233045	0.000228833	0.000211673	0.000232982	0.000184454	0.000237572	0.000205821	0.000191472	0.000192955
K06866	0	0.000219744	0	5.96883E-06	0	0	0	0	0	0	0	3.35989E-06	2.0802E-06	0	0	0	0	0
K06867	3.75274E-05	5.4936E-05	1.46158E-05	4.17818E-05	4.15349E-05	1.95008E-05	6.90164E-05	6.42092E-05	1.91019E-05	6.39731E-05	3.32848E-05	3.0239E-05	3.53634E-05	3.31071E-05	4.22351E-05	6.17462E-05	7.55812E-05	7.71818E-05
K06868	0	5.4936E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06870	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06871	0.001180668	0.00041202	0.001305674	0.001107218	0.001204511	0.001212949	0.001109572	0.001243324	0.001160442	0.001242906	0.001169128	0.001222999	0.001119148	0.00137158	0.001298729	0.00129667	0.001037982	0.001022659
K06872	0.000121242	0.00027468	0.000165645	0.000167127	0.000176523	0.000105304	0.000159269	0.000151767	0.000214897	0.000201058	0.000170585	0.000114236	0.000114411	0.000179724	0.00017422	0.000185239	0.000191472	0.000180091
K06874	2.30938E-05	2.7468E-05	3.89753E-05	8.95325E-06	3.11511E-05	1.17005E-05	2.12358E-05	5.8372E-06	4.77548E-06	1.37085E-05	1.66424E-05	2.01593E-05	0	2.36479E-05	2.11175E-05	1.0291E-05	1.00775E-05	0
K06875	0	0	4.87192E-06	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K06877	6.06211E-05	2.7468E-05	5.8463E-05	7.75948E-05	7.96085E-05	3.90016E-05	0.00010087	7.00464E-05	9.07341E-05	3.65561E-05	4.57666E-05	5.37582E-05	5.2005E-05	7.09438E-05	3.16763E-05	8.23282E-05	5.54262E-05	3.85909E-05
K06878	2.59805E-05	8.2404E-05	2.92315E-05	2.38753E-05	2.42287E-05	7.80031E-06	2.12358E-05	1.16744E-05	3.34284E-05	1.8278E-05	1.66424E-05	2.68791E-05	3.1203E-05	2.36479E-05	2.11175E-05	3.08731E-05	2.51937E-05	1.92955E-05
K06879	1.15469E-05	2.7468E-05	0	4.17818E-05	2.42287E-05	3.90016E-06	1.06179E-05	1.75116E-05	1.43264E-05	9.13901E-06	1.66424E-05	3.35989E-06	1.24812E-05	2.36479E-05	5.27939E-06	2.05821E-05	3.02325E-05	5.14546E-05
K06881	0.00054559	0.000384552	0.000545655	0.000599867	0.000557259	0.00050312	0.000536204	0.000537022	0.000587384	0.000621453	0.000582484	0.000540942	0.000528371	0.000529714	0.000559615	0.000452805	0.000529069	0.000501682
K06882	0	2.7468E-05	0	0	0	3.90016E-06	5.30895E-06	0	0	4.56951E-06	0	0	0	0	5.27939E-06	0	0	6.43182E-06
K06885	0.000161656	0.000219744	0.000155901	0.000104455	9.69147E-05	0.000222309	5.30895E-05	0.00010507	9.55096E-05	9.59596E-05	0.000153942	0.000131036	0.000166416	0.000151347	0.000116146	0.000164656	0.000131007	6.43182E-05
K06887	2.88672E-06	0	0	0	0	0	0	0	0	0	4.1606E-06	0	4.1604E-06	0	0	0	0	0
K06888	0.000435895	0.000164808	0.000248468	0.000235769	0.000228442	0.000561622	0.000382245	0.000315209	0.000229223	0.000269601	0.000303724	0.000379667	0.000409799	0.000279046	0.000316763	0.000319022	0.000262015	0.000373046
K06889	0.001096953	0.000714168	0.001305674	0.001283299	0.001187204	0.001205148	0.001083027	0.001295859	0.001284604	0.001379991	0.001102559	0.001172601	0.001169072	0.001390498	0.00128817	0.001317252	0.001274803	0.001286364
K06890	0.000225164	0.000439488	0.00025334	0.000232784	0.000259593	0.00024181	0.000207049	0.000239325	0.00029608	0.000310726	0.000266278	0.000258711	0.00020802	0.000331071	0.000311484	0.000174948	0.000367829	0.000315159
K06891	2.59805E-05	0.00013734	2.43596E-05	8.95325E-06	2.42287E-05	3.12012E-05	1.06179E-05	1.75116E-05	1.91019E-05	3.65561E-05	1.24818E-05	3.0239E-05	2.49624E-05	2.36479E-05	3.16763E-05	4.11641E-05	2.0155E-05	3.21591E-05
K06893	0	0	0	0	0	0	0	5.8372E-06	4.77548E-06	0	0	0	0	0	0	0	0	0
K06894	8.08281E-05	0.00013734	8.76945E-05	0.000104455	0.000103837	7.80031E-05	6.90164E-05	9.92324E-05	7.64077E-05	7.31121E-05	9.56938E-05	4.70384E-05	6.86466E-05	8.0403E-05	8.97495E-05	0.000113201	0.000136046	0.000160795
K06895	3.75274E-05	8.2404E-05	7.30788E-05	4.17818E-05	8.99922E-05	5.85023E-05	0.000111488	8.7558E-05	0.000100285	6.39731E-05	5.40878E-05	4.03187E-05	5.2005E-05	8.0403E-05	9.50289E-05	0.000113201	9.57362E-05	0.000115773
K06896	8.66016E-06	2.7468E-05	9.74383E-06	1.19377E-05	2.07674E-05	1.95008E-05	1.06179E-05	5.8372E-06	9.55096E-06	1.37085E-05	1.24818E-05	1.00797E-05	1.0401E-05	1.89183E-05	3.16763E-05	2.05821E-05	1.00775E-05	1.92955E-05
K06897	0.00018475	0.000164808	0.000151029	0.000199956	0.000200752	0.000195008	0.000217667	0.000262674	0.000191019	0.000237614	0.000166424	0.000184794	0.000197619	0.000151347	0.000227014	0.000349895	0.000236821	0.000237977
K06898	0.000349293	0.000329616	0.000238724	0.000259644	0.000228442	0.000351014	0.00030261	0.000326883	0.000238774	0.00027417	0.000262118	0.000255351	0.000303709	0.000283775	0.000274528	0.000277858	0.000226744	0.000186523
K06899	2.88672E-06	0	0	2.98442E-06	3.46124E-06	0	0	5.8372E-06	4.77548E-06	0	0	0	2.0802E-06	0	5.27939E-06	1.0291E-05	5.03875E-06	6.43182E-06
K06901	0.000479195	0.00027468	0.000462832	0.00048646	0.000484573	0.000417317	0.000467188	0.000519511	0.000458446	0.000498076	0.000465987	0.000470384	0.000484687	0.000610117	0.000501542	0.000586589	0.000423255	0.000385909
K06902	0.000152996	0.00013734	0.000185133	0.000208909	0.000152294	8.58034E-05	0.000207049	0.000227651	0.000224448	0.000164502	0.000112336	0.000137755	0.000153935	0.000222291	0.00016894	0.000174948	0.000171317	9.64773E-05
K06903	9.52617E-05	0.000109872	9.25664E-05	5.67039E-05	6.57635E-05	8.58034E-05	5.83985E-05	2.9186E-05	4.77548E-05	6.85426E-05	6.2409E-05	0.000104157	8.94486E-05	4.25663E-05	6.33526E-05	4.11641E-05	5.54262E-05	2.57273E-05
K06904	1.44336E-05	0.00013734	2.43596E-05	2.68597E-05	5.8841E-05	2.34009E-05	3.18537E-05	4.08604E-05	1.43264E-05	4.11256E-05	4.1606E-05	4.36785E-05	3.53634E-05	3.31071E-05	2.63969E-05	6.17462E-05	4.031E-05	1.92955E-05
K06905	1.44336E-05	0.000109872	1.46158E-05	1.49221E-05	2.07674E-05	2.34009E-05	5.30895E-06	2.33488E-05	4.77548E-06	4.56951E-06	1.66424E-05	1.67994E-05	2.0802E-05	1.89183E-05	1.05588E-05	1.0291E-05	5.03875E-06	0
K06906	0	5.4936E-05	0	2.98442E-06	3.46124E-06	0	0	5.8372E-06	0	0	0	3.35989E-06	2.0802E-06	0	0	0	0	0
K06907	0.000297332	0.000219744	0.000204621	0.000161158	0.000176523	0.000308112	0.000138033	0.000122581	0.000100285	0.000191919	0.000203869	0.000315829	0.000280827	0.000156076	0.000205896	9.26193E-05	0.000191472	0.000160795
K06908	5.77344E-06	5.4936E-05	2.92315E-05	1.79065E-05	2.07674E-05	1.56006E-05	5.30895E-06	1.16744E-05	4.77548E-06	1.37085E-05	8.3212E-06	1.34396E-05	8.3208E-06	4.72959E-06	0	0	5.03875E-06	6.43182E-06
K06909	7.50547E-05	0.00013734	8.76945E-05	0.000119377	8.99922E-05	6.63027E-05	4.24716E-05	4.08604E-05	8.11832E-05	9.59596E-05	9.15332E-05	8.73571E-05	8.11278E-05	0.000141888	8.44702E-05	5.14552E-05	0.000110852	5.14546E-05
K06911	1.73203E-05	5.4936E-05	4.38473E-05	2.38753E-05	1.73062E-05	3.12012E-05	2.65448E-05	7.58836E-05	2.38774E-05	6.39731E-05	2.91242E-05	1.00797E-05	2.0802E-05	1.89183E-05	3.69557E-05	0.000144074	5.54262E-05	4.50227E-05
K06915	0.000320426	0.000247212	0.000277699	0.000289488	0.000273438	0.000315913	0.000403481	0.000274348	0.000262651	0.000260462	0.000303724	0.000251992	0.000255865	0.000264857	0.000316763	0.00019553	0.000251937	0.000340886
K06917	2.88672E-06	2.7468E-05	9.74383E-06	2.98442E-06	3.46124E-06	7.80031E-06	5.30895E-06	1.16744E-05	9.55096E-06	0	4.1606E-06	3.35989E-06	2.0802E-06	0	5.27939E-06	1.0291E-05	0	0
K06919	0.000173203	0.000109872	8.28226E-05	0.000104455	0.000141911	0.000234009	0.000111488	0.000110907	9.55096E-05	0.000100529	0.000108176	0.000208313	0.000137293	8.51325E-05	0.000142543	5.14552E-05	7.55812E-05	7.71818E-05
K06920	0.00020207	0.000714168	0.000297187	0.00025666	0.00030805	0.000195008	0.000185813	0.000262674	0.000305631	0.000306157	0.000324527	0.000178074	0.000224662	0.000293234	0.000237572	0.000236694	0.000267054	0.000340886
K06921	0.000450328	0.000192276	0.000579758	0.000507351	0.000557259	0.000448518	0.000514969	0.000490325	0.000678118	0.000616883	0.000561681	0.000453585	0.000451403	0.000539173	0.000464586	0.000473387	0.000518991	0.000578864
K06922	2.30938E-05	2.7468E-05	9.74383E-06	1.19377E-05	2.07674E-05	1.56006E-05	5.30895E-06	1.16744E-05	4.77548E-06	9.13901E-06	1.24818E-05	1.67994E-05	8.3208E-06	0	1.58382E-05	1.0291E-05	1.51162E-05	1.28636E-05
K06923	0.000407027	0.000247212	0.000292315	0.00038499	0.000332279	0.000397816	0.000345082	0.00033272	0.000286529	0.000333574	0.000328687	0.000352788	0.000378596	0.000321612	0.000322042	0.000329313	0.000337596	0.000283
K06924	0.00019341	0.000219744	0.000131542	0.000170112	0.000166139	0.000148206	0.000132724	0.000140093	9.55096E-05	0.000164502	0.000145621	0.000164634	0.000166416	0.000127699	0.000137264	0.00010291	6.0465E-05	5.78864E-05
K06925	0.000574457	0.00123606	0.000555399	0.000656571	0.000581488	0.000557722	0.000589294	0.000612906	0.00059216	0.000630592	0.000615769	0.000577901	0.00062822	0.000586469	0.000580732	0.000473387	0.000670153	0.000578864
K06926	1.15469E-05	8.2404E-05	1.46158E-05	2.08909E-05	2.07674E-05	1.17005E-05	0	2.33488E-05	1.43264E-05	2.7417E-05	2.0803E-05	1.00797E-05	1.24812E-05	1.41888E-05	1.05588E-05	2.05821E-05	1.51162E-05	1.28636E-05
K06927	2.88672E-06	0	0	5.96883E-06	0	7.80031E-06	5.30895E-06	0	0	4.56951E-06	0	3.35989E-06	2.0802E-06	0	0	0	0	0
K06928	2.88672E-06	0	0	0	6.92248E-06	0	0	0	9.55096E-06	0	0	0	0	0	0	0	0	0
